mq2_ppm,mq7_ppm,mq135_ppm,mq303_ppm,mq136_ppm,temperature_c,humidity_pct,gas_class
37.450712295168486,76.54339247072038,13.238442690503462,0.00804605971281605,0.2648769937914996,27.29758912915246,80.79212815507391,CO
41.51152093729363,68.26314035162619,12.712800217929823,0.004073164614375076,0.23014053696446146,28.725886814698104,45.86719755342202,CO
4.126232512304508,65.94281176897569,4.935844398327881,0.005628494665190548,0.16379638867181837,23.763088895994127,79.65648768921554,CO
26.613355492701967,81.6882051171981,2.8762590689327165,0.003911234550949634,0.3166383884564799,24.54701926773309,68.75698018345672,CO
20.990419651217927,72.70765625516808,6.991466938853016,0.008704556369017876,0.2979754162893099,24.8268672131323,73.22544912103189,CO
11.687345250434667,85.22158987511888,0.20164938060112192,0.002343627902203139,0.3295291853803685,30.215399739986232,66.7136828118997,CO
28.26527576417639,72.47240761026778,2.6073900481628627,0.0035603115832105827,0.23090418435603188,31.171366678656746,68.43618289568461,CO
3.554397669558991,88.10209923486988,8.074588597918417,0.0036461559993880826,0.39175144332613016,31.092998567487854,74.31280119116198,CO
17.41173715166042,72.26969060371964,11.65631715701782,0.006951090254244718,0.2281238643232065,27.44302307000855,53.93665025993972,CO
12.056900638789937,100.31314555985495,16.781200142854114,0.004855979756839332,0.45052993468380365,29.084908075142902,58.54880245394876,CO
35.42093408262621,118.45091416164922,9.820869804450242,0.008129287311628012,0.0,30.465707513125672,65.87047068238171,CO
25.514889743011988,82.29401941338756,0.062155426995536445,0.004560656224324976,0.3535668857267619,32.43368213422455,59.81729781726352,CO
17.872595956602186,67.45607391038658,14.57701058851037,0.005657502219319369,0.2205359694349442,29.539802299340067,65.9707754934804,CO
44.52967485799334,62.44867265306619,8.361689267011158,0.004215783693735685,0.0804727577801822,28.88836083119373,67.6105527217989,CO
30.076701849636912,74.13532166562133,2.923146289747929,0.004158709354469282,0.24859282252098458,25.593168192335142,63.387142883339905,CO
36.060762852218076,127.15464753026325,10.872889064159194,0.005515100781445529,0.2888331126350749,22.243686354102877,64.73486124550783,CO
30.903453149115396,141.58105281213216,9.038195176094387,0.005603094684667225,0.29479323454421347,24.493965887141403,76.4282281451502,CO
41.27899549030161,99.77579867607616,5.453062726026305,0.007805588621872198,0.08972234058115786,29.76057128140081,86.90455625809979,CO
15.141955123039676,65.8425567599307,10.498256825438206,0.0039930486917676014,0.06740048534008009,28.205688924418084,54.37696286273895,CO
37.10388645952772,57.01439414415492,17.749672025087698,0.003433493415327526,0.2516907725691486,30.440551652109008,52.69135683566045,CO
33.41189901906194,112.6785688570607,1.9625838271938623,0.005369267717064609,0.3389824191372635,30.34546861533193,52.63049289121918,CO
10.193150803735854,93.04853914042243,11.48492336616593,0.005500985700691753,0.35196723142454633,25.959925835264528,67.32253697161003,CO
34.39608709948022,62.1412145493408,19.328872555723784,0.005947665841823575,0.12130447541960271,29.96966082590149,55.253183297726785,CO
41.806269056136784,108.9648894751851,5.896588408241447,0.006926752258488643,0.36191713904047473,30.46618047998347,83.96792982653947,CO
26.319178259956942,61.156595891062764,5.552427851872384,0.0033683794300691234,0.28843474358788435,29.02345592444993,67.7669079933002,CO
42.40774873554036,80.32504729694767,17.267670385786584,0.004470686333524088,0.7080253749884429,29.87700204329502,56.42842443583717,CO
13.936612529083316,92.06181038107964,8.882686073370746,0.006428000988184184,0.3709856436860317,27.78151326202938,56.532062819315954,CO
7.277291629712032,68.83712619832447,14.28199397161736,0.005428187488260408,0.11313918319320179,28.519542777553546,68.85317379728836,CO
16.742138456983007,83.8431276486382,10.29104359223,0.002714059404338754,0.35366810405224247,29.682353579104703,75.83051243175277,CO
45.80703078052355,45.55826580107272,5.310874800424386,0.00603007053441732,0.3770678926368313,29.545143058918143,95.0,CO
38.56335766039751,108.38914100451497,14.770008817466012,0.006302782502611596,0.25270961330394814,30.276907661479804,57.27174785462428,CO
26.447720898899867,67.86591130427242,10.409370696931612,0.009629317133347018,0.019910221111237802,30.058780571123542,48.87284128810349,CO
22.9210220131585,107.22376492418415,10.321400095477314,0.002844510444141388,0.19270444361100475,30.038793246804026,57.69633368282864,CO
33.246878843729625,81.13929599759534,6.741998261970915,0.009287888178650651,0.3950878533477017,21.924572240027178,66.86454314769428,CO
20.073203028474182,101.3108333699056,6.037396307836497,0.004770527117066202,0.3757480918470686,30.597265582510364,52.997035929442234,CO
24.982481462385774,68.12636722097609,6.733353837131441,0.008530908480562194,0.3607472566441433,24.217348136994865,74.17861947054776,CO
61.8323429551895,105.81163151377868,2.4031501702299334,0.0040315318542674975,0.4900366723779934,25.876991603143658,69.43819428146229,CO
41.61951080144005,56.82673821054793,9.702373219691,0.0,0.1463418537998565,27.242295545820518,52.52216818035151,CO
54.486169558974524,44.24646555098418,7.799777566515081,0.0052614811545721825,0.5161909933599174,23.69241354646168,76.63163752154959,CO
30.153495915293806,55.46228372380123,12.310517371316354,0.00539811939114694,0.2099674684261808,28.209406254970055,61.1468640313824,CO
31.70276017876872,96.55326686302617,17.93008408072676,0.002524369002346302,0.61995500619844,22.143736601432494,63.482149049644164,CO
38.82475809726865,87.02479669337582,6.886502400897031,0.00458375549928545,0.22604985980117506,26.231905729167366,73.49602097021025,CO
35.35523228947571,62.677260118483645,14.497999377166254,0.005614599041753219,0.421929317825844,29.888886525770836,56.710049890779274,CO
21.597284397045456,98.68234012808155,13.051851327167324,0.004958196812071704,0.3175991074963173,31.832994687365275,59.0842861116417,CO
38.20646071755057,74.94518368915264,8.911593983863899,0.00719755370397438,0.42381245234820447,30.440528908001916,78.05478807154329,CO
30.315057624491384,97.0488242823741,8.44866621703272,0.005648332704976884,0.28047854184484733,28.290987894978155,70.95157025436913,CO
17.72668975149791,132.3096818921365,4.96991309250149,0.0025716227744245358,0.47371663102501016,30.37498808188881,71.24119817052156,CO
39.4251826389642,79.69383067882714,5.513728142570843,0.005151609116387453,0.19842574327318324,30.925359200253254,63.52942618497861,CO
17.617542048112327,71.96535395867517,12.064657271378122,0.0038725508943920506,0.17666694066503527,28.731061634475736,67.44966571108722,CO
22.395852369433054,68.22404235954193,11.160249686788182,0.0021038313170053517,0.08888043384351671,25.844667336242694,62.86552848288153,CO
34.66361348397007,116.88390542373881,14.288298116010097,0.004680122940073146,0.29714756881459664,24.992411906086573,64.8148686400761,CO
25.670120416197925,88.06796400845224,5.863845282238385,0.0060386930284823444,0.5299108369503867,27.67371955462943,69.01711722098942,CO
40.352159875666686,69.9694882028541,11.120462409052084,0.00502518480156359,0.3146514147823247,25.6809706484336,65.24510174258943,CO
37.46997436868175,116.27859019487605,14.796354130426035,0.009306364915023114,0.18489786556679255,30.616961910162033,66.83342005738352,CO
62.847043998265086,59.79254286612121,5.80139078909612,0.0038012147091119556,0.0,26.422734934957717,57.40867338446302,CO
32.25590679714311,88.54389939442899,19.380854196079433,0.006900847676372101,0.21346445165063954,25.304755985954927,69.91919171506505,CO
10.196501894690368,125.78646914635884,15.897200603606436,0.00406164869579059,0.0430298206363684,32.06161712249624,63.85460154747382,CO
48.56724467960193,40.13930853014082,7.003124885231136,0.005010487399436366,0.3070470890647113,26.649803585562267,71.22849932347499,CO
13.985693559261083,76.44051287446766,10.601478158559495,0.006028877668117498,0.40674223171333346,24.626073724486393,49.65885829264378,CO
49.16515232847763,88.30785029948979,6.257567317217232,0.008102303951045046,0.3173511951439288,31.53789155219148,65.67518481410109,CO
60.91121887322981,123.8835210610801,8.755179257604633,0.006943141901908711,0.3968063924377721,32.105894672597046,55.35076539419896,CO
40.29077189997659,106.46061217123969,1.2063025678844284,0.00263348297466845,0.0,27.191779496666328,72.17542255795962,CO
52.53535578144042,81.85236951049438,18.143077727856458,0.002239797083570217,0.044492634096726824,27.833356903310143,68.84065448939307,CO
29.509578778588605,28.313947499003085,9.554399802436057,0.0023910609989902937,0.40045088232450576,29.099794738290544,55.60120213672645,CO
22.291996239949597,53.51966195277621,9.68660451363414,0.006910284641002477,0.15214109304966844,29.512139546553534,59.69742381627559,CO
18.106907516064837,77.32424100113606,4.82378838790313,0.003892701389305636,0.12031831611167274,33.89417539874917,65.35263551971728,CO
19.504117380111218,85.34949776835555,9.438359751545851,0.004558060800933554,0.39212500500651376,30.272523130141916,59.69498852389472,CO
21.362726390329797,73.1237075712089,0.0,0.0019696178756028956,0.5050311401166787,32.93490314050385,62.50963960443622,CO
38.648354445836496,87.7812538635884,25.39440404227619,0.007239149822869153,0.280812361277885,25.133378678198724,48.93553679742428,CO
33.051954538008346,61.09123136789242,2.888731452011629,0.003706854231514947,0.13776779945784076,33.06142490521769,73.81639756949451,CO
29.88041038025074,116.99860347225064,10.386841538238091,0.003277431597343473,0.5284686115904486,29.616730131053977,54.62753845673544,CO
27.144919828745877,58.10954366538107,3.0860013451783193,0.006852355095063283,0.5864124960705195,23.804297278542577,70.62969236690572,CO
20.240361463172597,67.8218654058826,7.038030378805654,0.003272018460640368,0.30727824419172406,25.507149650766888,67.70456825779839,CO
29.246428358262946,74.02629882833976,5.46218168979201,0.0038464573388633347,0.4133086838738634,29.502751562873144,55.22444755201449,CO
31.48998458143839,98.78467808429473,1.652973594393142,0.00608672038475987,0.20060643615812299,29.711796005779476,57.367408434574834,CO
2.926768490032213,39.31143905292093,10.24042473330691,0.005519445003442964,0.1643525062343387,29.915777376332123,48.3847993773104,CO
29.00880302029025,49.72459500593858,6.740819460989204,0.005094797342632828,0.17093799520740713,26.846333367310525,75.0629280921444,CO
21.34662195715277,100.89230280162855,4.3514657267119095,0.006059608355830566,0.5162352930986851,20.585066499618133,57.03104744529523,CO
38.6560819077081,74.92386534892518,11.855729366856544,0.003792029626568359,0.31298846812093495,27.53296829382376,76.67782061659807,CO
33.816312649518196,88.44006655188005,7.940615169387663,0.004024787551855013,0.23511627182705686,29.18335642713489,60.79015519179737,CO
34.34662285344619,131.88501996613599,14.355623517158461,0.004347952935664318,0.48018208832459175,26.775773880935347,44.61875464822146,CO
14.878705336238939,33.230201974353605,8.242432579793457,0.005036836758379104,0.5514655968412924,28.98078212129249,62.80899471191136,CO
42.441083717752335,24.721617274802874,11.17807279054283,0.0065417303877739336,0.07821206313302376,31.431262129620787,68.38496407494414,CO
23.770681291487982,95.81954665265712,21.35346428902198,0.005363732510116991,0.3372330879450504,26.621917301379266,56.50155630535208,CO
42.455037248163684,58.59790435227832,10.357831186096963,0.004044685106469766,0.37184697386195875,29.000986315860846,75.375399442579,CO
22.349754017178796,73.25312661766571,5.106181421088463,0.004111413479847777,0.3565950739567278,30.270965849936054,55.77834675822375,CO
43.044088801584905,113.89094647012377,12.067174516118504,0.008753591625116132,0.18393162013446404,24.266035890065748,47.212797510957216,CO
52.440664672337746,96.35914140885144,9.722076645447725,0.005559937252639641,0.13117664290524353,35.337255938850475,66.29221181975228,CO
31.640921919073392,98.14416559746729,12.405046158683566,0.005447768048558263,0.1814288316832032,29.414405071407987,83.82024496475034,CO
50.18130069232467,119.82966566598492,7.443921617844074,0.0030207903594828382,0.28113196198505275,28.167174736866084,75.94191518470949,CO
